t,MV,PV,DV
5.680000000000000000e+02,3.183682162053377596e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.690000000000000000e+02,3.224256444354615070e+01,4.729200000000000159e+01,4.635699999999999932e+01
5.700000000000000000e+02,3.215848232696562548e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.710000000000000000e+02,3.231483697870485372e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.720000000000000000e+02,3.246687940336587985e+01,4.732399999999999807e+01,4.603499999999999659e+01
5.730000000000000000e+02,3.261477577527450933e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.740000000000000000e+02,3.275868586512657998e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.750000000000000000e+02,3.313920254030126245e+01,4.729200000000000159e+01,4.642199999999999704e+01
5.760000000000000000e+02,3.303086638102352879e+01,4.732399999999999807e+01,4.616400000000000148e+01
5.770000000000000000e+02,3.316390163453585416e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.780000000000000000e+02,3.329352328834007579e+01,4.732399999999999807e+01,4.597099999999999653e+01
5.790000000000000000e+02,3.341986288760296731e+01,4.732399999999999807e+01,4.626100000000000279e+01
5.800000000000000000e+02,3.354304690831724400e+01,4.732399999999999807e+01,4.626100000000000279e+01
5.810000000000000000e+02,3.366319695264543554e+01,4.732399999999999807e+01,4.603499999999999659e+01
5.820000000000000000e+02,3.402086919028126033e+01,4.729200000000000159e+01,4.619599999999999795e+01
5.830000000000000000e+02,3.437144742502320582e+01,4.725999999999999801e+01,4.590599999999999881e+01
5.840000000000000000e+02,3.399390775225808881e+01,4.732399999999999807e+01,4.584199999999999875e+01
5.850000000000000000e+02,3.410359703191981140e+01,4.732399999999999807e+01,4.619599999999999795e+01
5.860000000000000000e+02,3.421077236335158744e+01,4.732399999999999807e+01,4.622899999999999920e+01
5.870000000000000000e+02,3.455596987664193165e+01,4.729200000000000159e+01,4.632500000000000284e+01
5.880000000000000000e+02,3.489455410822263559e+01,4.725999999999999801e+01,4.629299999999999926e+01
5.890000000000000000e+02,3.450548262859366133e+01,4.732399999999999807e+01,4.632500000000000284e+01
5.900000000000000000e+02,3.460408448667000414e+01,4.732399999999999807e+01,4.626100000000000279e+01
5.910000000000000000e+02,3.470059965713451078e+01,4.732399999999999807e+01,4.632500000000000284e+01
5.920000000000000000e+02,3.479510855177920803e+01,4.732399999999999807e+01,4.622899999999999920e+01
5.930000000000000000e+02,3.488768848367825370e+01,4.732399999999999807e+01,4.603499999999999659e+01
5.940000000000000000e+02,3.497841378659881428e+01,4.732399999999999807e+01,4.622899999999999920e+01
5.950000000000000000e+02,3.506735592981063832e+01,4.732399999999999807e+01,4.629299999999999926e+01
5.960000000000000000e+02,3.515458362847109441e+01,4.732399999999999807e+01,4.616400000000000148e+01
5.970000000000000000e+02,3.524016294975670149e+01,4.732399999999999807e+01,4.639000000000000057e+01
5.980000000000000000e+02,3.532415741490459737e+01,4.732399999999999807e+01,4.635699999999999932e+01
5.990000000000000000e+02,3.540662809732199179e+01,4.732399999999999807e+01,4.629299999999999926e+01
6.000000000000000000e+02,3.548763371691467228e+01,4.732399999999999807e+01,4.603499999999999659e+01
6.010000000000000000e+02,3.556723073078077135e+01,4.732399999999999807e+01,4.642199999999999704e+01
6.020000000000000000e+02,3.564547342040930289e+01,4.732399999999999807e+01,4.629299999999999926e+01
6.030000000000000000e+02,3.523402174175441814e+01,4.738900000000000290e+01,4.603499999999999659e+01
6.040000000000000000e+02,3.483754458283925715e+01,4.745300000000000296e+01,4.632500000000000284e+01
6.050000000000000000e+02,3.468850431334821138e+01,4.748499999999999943e+01,4.651899999999999835e+01
6.060000000000000000e+02,3.478230095319793946e+01,4.748499999999999943e+01,4.639000000000000057e+01
6.070000000000000000e+02,3.366438302167747310e+01,4.764600000000000080e+01,4.664699999999999847e+01
6.080000000000000000e+02,3.401626781787766873e+01,4.761399999999999721e+01,4.635699999999999932e+01
6.090000000000000000e+02,3.388019700391072320e+01,4.764600000000000080e+01,4.658299999999999841e+01
6.100000000000000000e+02,3.398636025192893584e+01,4.764600000000000080e+01,4.664699999999999847e+01
6.110000000000000000e+02,3.408993930671618244e+01,4.764600000000000080e+01,4.658299999999999841e+01
6.120000000000000000e+02,3.443147300529542321e+01,4.761399999999999721e+01,4.619599999999999795e+01
6.130000000000000000e+02,3.428544997962825391e+01,4.764600000000000080e+01,4.645400000000000063e+01
6.140000000000000000e+02,3.438204453055241316e+01,4.764600000000000080e+01,4.655100000000000193e+01
6.150000000000000000e+02,3.447642362388025816e+01,4.764600000000000080e+01,4.648599999999999710e+01
6.160000000000000000e+02,3.456867263363448473e+01,4.764600000000000080e+01,4.626100000000000279e+01
6.170000000000000000e+02,3.465887364389725178e+01,4.764600000000000080e+01,4.645400000000000063e+01
6.180000000000000000e+02,3.498754482913557950e+01,4.761399999999999721e+01,4.603499999999999659e+01
6.190000000000000000e+02,3.506959420854501985e+01,4.761399999999999721e+01,4.629299999999999926e+01
6.200000000000000000e+02,3.635971911615330754e+01,4.745300000000000296e+01,4.642199999999999704e+01
6.210000000000000000e+02,3.617654248563919595e+01,4.748499999999999943e+01,4.603499999999999659e+01
6.220000000000000000e+02,3.744722822455891986e+01,4.732399999999999807e+01,4.642199999999999704e+01
6.230000000000000000e+02,3.724544410283889562e+01,4.735600000000000165e+01,4.616400000000000148e+01
6.240000000000000000e+02,3.752905123797628306e+01,4.732399999999999807e+01,4.642199999999999704e+01
6.250000000000000000e+02,3.756795877675265416e+01,4.732399999999999807e+01,4.629299999999999926e+01
6.260000000000000000e+02,3.760707998526949325e+01,4.732399999999999807e+01,4.635699999999999932e+01
6.270000000000000000e+02,3.764640662963180517e+01,4.732399999999999807e+01,4.626100000000000279e+01
6.280000000000000000e+02,3.768593079324276118e+01,4.732399999999999807e+01,4.613199999999999790e+01
6.290000000000000000e+02,3.772564486457650901e+01,4.732399999999999807e+01,4.613199999999999790e+01
6.300000000000000000e+02,3.776554152542198750e+01,4.732399999999999807e+01,4.600300000000000011e+01
6.310000000000000000e+02,3.780561373957995386e+01,4.732399999999999807e+01,4.613199999999999790e+01
6.320000000000000000e+02,3.784585474199538169e+01,4.732399999999999807e+01,4.597099999999999653e+01
6.330000000000000000e+02,3.788625802830886613e+01,4.732399999999999807e+01,4.610000000000000142e+01
6.340000000000000000e+02,3.792681734481043776e+01,4.732399999999999807e+01,4.587400000000000233e+01
6.350000000000000000e+02,3.796752667878074305e+01,4.732399999999999807e+01,4.616400000000000148e+01
6.360000000000000000e+02,3.800838024920422242e+01,4.732399999999999807e+01,4.571300000000000097e+01
6.370000000000000000e+02,3.804937249784036624e+01,4.732399999999999807e+01,4.610000000000000142e+01
6.380000000000000000e+02,3.809049808063882381e+01,4.732399999999999807e+01,4.610000000000000142e+01
6.390000000000000000e+02,3.813175185948558266e+01,4.732399999999999807e+01,4.571300000000000097e+01
6.400000000000000000e+02,3.817312889426693800e+01,4.732399999999999807e+01,4.610000000000000142e+01
6.410000000000000000e+02,3.821462443523959962e+01,4.732399999999999807e+01,4.584199999999999875e+01
6.420000000000000000e+02,3.825623391569446596e+01,4.732399999999999807e+01,4.571300000000000097e+01
6.430000000000000000e+02,3.829795294490347146e+01,4.732399999999999807e+01,4.597099999999999653e+01
6.440000000000000000e+02,3.833977730133788953e+01,4.732399999999999807e+01,4.597099999999999653e+01
6.450000000000000000e+02,3.838170292614825030e+01,4.732399999999999807e+01,4.597099999999999653e+01
6.460000000000000000e+02,3.842372591689530736e+01,4.732399999999999807e+01,4.603499999999999659e+01
6.470000000000000000e+02,3.846584252152275951e+01,4.732399999999999807e+01,4.616400000000000148e+01
6.480000000000000000e+02,3.705038615794244095e+01,4.751800000000000068e+01,4.603499999999999659e+01
6.490000000000000000e+02,3.663780500464726941e+01,4.758200000000000074e+01,4.619599999999999795e+01
6.500000000000000000e+02,3.623275948742328012e+01,4.764600000000000080e+01,4.642199999999999704e+01
6.510000000000000000e+02,3.655623600802361750e+01,4.761399999999999721e+01,4.600300000000000011e+01
6.520000000000000000e+02,3.639285164885007617e+01,4.764600000000000080e+01,4.642199999999999704e+01
6.530000000000000000e+02,3.647275389594515360e+01,4.764600000000000080e+01,4.639000000000000057e+01
6.540000000000000000e+02,3.655108393365063080e+01,4.764600000000000080e+01,4.616400000000000148e+01
6.550000000000000000e+02,3.662790234802345424e+01,4.764600000000000080e+01,4.642199999999999704e+01
6.560000000000000000e+02,3.573399664954427379e+01,4.777499999999999858e+01,4.642199999999999704e+01
6.570000000000000000e+02,3.606569503582118585e+01,4.774300000000000210e+01,4.603499999999999659e+01
6.580000000000000000e+02,3.591013313052045675e+01,4.777499999999999858e+01,4.616400000000000148e+01
6.590000000000000000e+02,3.478025009019011549e+01,4.793699999999999761e+01,4.616400000000000148e+01
6.600000000000000000e+02,3.464692493765905112e+01,4.796900000000000119e+01,4.642199999999999704e+01
6.610000000000000000e+02,3.475552127842446737e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.620000000000000000e+02,3.486123290229712524e+01,4.796900000000000119e+01,4.671200000000000330e+01
6.630000000000000000e+02,3.496417097361881332e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.640000000000000000e+02,3.506444237294495991e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.650000000000000000e+02,3.516214986212298044e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.660000000000000000e+02,3.525739224300920682e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.670000000000000000e+02,3.535026451006962134e+01,4.796900000000000119e+01,4.645400000000000063e+01
6.680000000000000000e+02,3.544085799709993978e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.690000000000000000e+02,3.552926051829184217e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.700000000000000000e+02,3.537511725031756527e+01,4.800099999999999767e+01,4.635699999999999932e+01
6.710000000000000000e+02,3.570411648382943071e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.720000000000000000e+02,3.578625402278210288e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.730000000000000000e+02,3.586652645106246240e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.740000000000000000e+02,3.594500564185874936e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.750000000000000000e+02,3.578132144513616453e+01,4.800099999999999767e+01,4.674399999999999977e+01
6.760000000000000000e+02,3.610114741546408368e+01,4.796900000000000119e+01,4.648599999999999710e+01
6.770000000000000000e+02,3.617446518857823889e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.780000000000000000e+02,3.624625772612763797e+01,4.796900000000000119e+01,4.648599999999999710e+01
6.790000000000000000e+02,3.631658380400396169e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.800000000000000000e+02,3.638549993313371544e+01,4.796900000000000119e+01,4.648599999999999710e+01
6.810000000000000000e+02,3.645306044676006962e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.820000000000000000e+02,3.651931758436117548e+01,4.796900000000000119e+01,4.642199999999999704e+01
6.830000000000000000e+02,3.658432157233477255e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.840000000000000000e+02,3.664812070157339008e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.850000000000000000e+02,3.671076140205032345e+01,4.796900000000000119e+01,4.648599999999999710e+01
6.860000000000000000e+02,3.677228831453120250e+01,4.796900000000000119e+01,4.671200000000000330e+01
6.870000000000000000e+02,3.683274435952232295e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.880000000000000000e+02,3.689217080356178968e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.890000000000000000e+02,3.695060732295629435e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.900000000000000000e+02,3.700809206506158233e+01,4.796900000000000119e+01,4.648599999999999710e+01
6.910000000000000000e+02,3.706466170720158004e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.920000000000000000e+02,3.712035151331694038e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.930000000000000000e+02,3.717519538843065874e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.940000000000000000e+02,3.722922593101476707e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.950000000000000000e+02,3.728247448333914349e+01,4.796900000000000119e+01,4.661500000000000199e+01
6.960000000000000000e+02,3.733497117987995750e+01,4.796900000000000119e+01,4.635699999999999932e+01
6.970000000000000000e+02,3.738674499386281269e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.980000000000000000e+02,3.743782378201219530e+01,4.796900000000000119e+01,4.674399999999999977e+01
6.990000000000000000e+02,3.748823432757659191e+01,4.796900000000000119e+01,4.671200000000000330e+01
7.000000000000000000e+02,3.753800238169548464e+01,4.796900000000000119e+01,4.632500000000000284e+01
7.010000000000000000e+02,3.758715270317237156e+01,4.796900000000000119e+01,4.661500000000000199e+01
7.020000000000000000e+02,3.763570909671498299e+01,4.796900000000000119e+01,4.635699999999999932e+01
7.030000000000000000e+02,3.768369444970199567e+01,4.796900000000000119e+01,4.674399999999999977e+01
7.040000000000000000e+02,3.773113076753284645e+01,4.796900000000000119e+01,4.661500000000000199e+01
7.050000000000000000e+02,3.777803920761536460e+01,4.796900000000000119e+01,4.674399999999999977e+01
7.060000000000000000e+02,3.782444011204362511e+01,4.796900000000000119e+01,4.674399999999999977e+01
7.070000000000000000e+02,3.787035303901660654e+01,4.796900000000000119e+01,4.648599999999999710e+01
7.080000000000000000e+02,3.791579679304600603e+01,4.796900000000000119e+01,4.674399999999999977e+01
7.090000000000000000e+02,3.796078945400013538e+01,4.796900000000000119e+01,4.632500000000000284e+01
7.100000000000000000e+02,3.800534840502840694e+01,4.796900000000000119e+01,4.622899999999999920e+01
7.110000000000000000e+02,3.804949035940988011e+01,4.796900000000000119e+01,4.622899999999999920e+01
7.120000000000000000e+02,3.809323138636711548e+01,4.796900000000000119e+01,4.639000000000000057e+01
7.130000000000000000e+02,3.813658693588529047e+01,4.796900000000000119e+01,4.629299999999999926e+01
7.140000000000000000e+02,3.817957186257487479e+01,4.796900000000000119e+01,4.626100000000000279e+01
7.150000000000000000e+02,3.822220044861479948e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.160000000000000000e+02,3.826448642581141257e+01,4.796900000000000119e+01,4.645400000000000063e+01
7.170000000000000000e+02,3.830644299680747622e+01,4.796900000000000119e+01,4.619599999999999795e+01
7.180000000000000000e+02,3.834808285547374851e+01,4.796900000000000119e+01,4.648599999999999710e+01
7.190000000000000000e+02,3.838941820651489678e+01,4.796900000000000119e+01,4.616400000000000148e+01
7.200000000000000000e+02,3.843046078431974877e+01,4.796900000000000119e+01,4.603499999999999659e+01
7.210000000000000000e+02,3.847122187108525537e+01,4.796900000000000119e+01,4.645400000000000063e+01
7.220000000000000000e+02,3.851171231424194730e+01,4.796900000000000119e+01,4.606700000000000017e+01
7.230000000000000000e+02,3.855194254320795721e+01,4.796900000000000119e+01,4.645400000000000063e+01
7.240000000000000000e+02,3.859192258549733623e+01,4.796900000000000119e+01,4.616400000000000148e+01
7.250000000000000000e+02,3.863166208220774678e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.260000000000000000e+02,3.867117030291117175e+01,4.796900000000000119e+01,4.629299999999999926e+01
7.270000000000000000e+02,3.871045615997098110e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.280000000000000000e+02,3.874952822230708449e+01,4.796900000000000119e+01,4.603499999999999659e+01
7.290000000000000000e+02,3.878839472863081994e+01,4.796900000000000119e+01,4.629299999999999926e+01
7.300000000000000000e+02,3.882706360016969427e+01,4.796900000000000119e+01,4.645400000000000063e+01
7.310000000000000000e+02,3.886554245290184895e+01,4.796900000000000119e+01,4.619599999999999795e+01
7.320000000000000000e+02,3.890383860931899562e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.330000000000000000e+02,3.894195910973614616e+01,4.796900000000000119e+01,4.629299999999999926e+01
7.340000000000000000e+02,3.897991072316541761e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.350000000000000000e+02,3.901769995777088695e+01,4.796900000000000119e+01,4.632500000000000284e+01
7.360000000000000000e+02,3.905533307092050421e+01,4.796900000000000119e+01,4.645400000000000063e+01
7.370000000000000000e+02,3.909281607885073129e+01,4.796900000000000119e+01,4.642199999999999704e+01
7.380000000000000000e+02,3.913015476595860065e+01,4.796900000000000119e+01,4.651899999999999835e+01
7.390000000000000000e+02,3.892691544019041316e+01,4.800099999999999767e+01,4.639000000000000057e+01
7.400000000000000000e+02,3.799900056832663608e+01,4.813000000000000256e+01,4.667999999999999972e+01
7.410000000000000000e+02,3.732850235761390678e+01,4.822699999999999676e+01,4.648599999999999710e+01
7.420000000000000000e+02,3.691790836935327746e+01,4.829099999999999682e+01,4.677600000000000335e+01
7.430000000000000000e+02,3.699519809338325871e+01,4.829099999999999682e+01,4.661500000000000199e+01
7.440000000000000000e+02,3.707060339747251021e+01,4.829099999999999682e+01,4.661500000000000199e+01
7.450000000000000000e+02,3.714419689890380027e+01,4.829099999999999682e+01,4.664699999999999847e+01
7.460000000000000000e+02,3.721604841660823126e+01,4.829099999999999682e+01,4.674399999999999977e+01
7.470000000000000000e+02,3.728622507900137606e+01,4.829099999999999682e+01,4.661500000000000199e+01
7.480000000000000000e+02,3.735479142766397587e+01,4.829099999999999682e+01,4.651899999999999835e+01
7.490000000000000000e+02,3.742180951702723490e+01,4.829099999999999682e+01,4.703399999999999892e+01
7.500000000000000000e+02,9.999999999999998579e+01,4.838799999999999812e+01,4.703399999999999892e+01
7.510000000000000000e+02,9.624516453706881691e+01,4.845199999999999818e+01,4.667999999999999972e+01
7.520000000000000000e+02,9.239415396534219838e+01,4.854899999999999949e+01,4.693800000000000239e+01
7.530000000000000000e+02,8.918184707222157215e+01,4.858100000000000307e+01,4.693800000000000239e+01
7.540000000000000000e+02,8.610528443793448616e+01,4.861299999999999955e+01,4.706600000000000250e+01
7.550000000000000000e+02,8.339965384317110875e+01,4.861299999999999955e+01,4.693800000000000239e+01
7.560000000000000000e+02,8.081517757690227199e+01,4.861299999999999955e+01,4.706600000000000250e+01
7.570000000000000000e+02,7.834718688247598095e+01,4.861299999999999955e+01,4.706600000000000250e+01
7.580000000000000000e+02,7.599119291665270737e+01,4.861299999999999955e+01,4.655100000000000193e+01
7.590000000000000000e+02,7.374287981653125712e+01,4.861299999999999955e+01,4.693800000000000239e+01
7.600000000000000000e+02,7.159809803364494485e+01,4.861299999999999955e+01,4.680899999999999750e+01
7.610000000000000000e+02,6.955285792493239683e+01,4.861299999999999955e+01,4.706600000000000250e+01
7.620000000000000000e+02,6.735537061046554186e+01,4.864600000000000080e+01,4.706600000000000250e+01
7.630000000000000000e+02,6.405212811744513601e+01,4.883899999999999864e+01,4.706600000000000250e+01
7.640000000000000000e+02,6.158435369993460995e+01,4.893599999999999994e+01,4.667999999999999972e+01
7.650000000000000000e+02,5.994217062617286018e+01,4.893599999999999994e+01,4.706600000000000250e+01
7.660000000000000000e+02,5.837995451290792204e+01,4.893599999999999994e+01,4.674399999999999977e+01
7.670000000000000000e+02,5.568491378967480188e+01,4.909700000000000131e+01,4.709899999999999665e+01
7.680000000000000000e+02,5.308537643437713882e+01,4.925800000000000267e+01,4.703399999999999892e+01
7.690000000000000000e+02,5.178726909892323249e+01,4.925800000000000267e+01,4.706600000000000250e+01
7.700000000000000000e+02,5.055566343071656377e+01,4.925800000000000267e+01,4.725999999999999801e+01
7.710000000000000000e+02,4.890711823996888796e+01,4.932200000000000273e+01,4.722800000000000153e+01
7.720000000000000000e+02,4.780950531945794069e+01,4.932200000000000273e+01,4.693800000000000239e+01
7.730000000000000000e+02,4.653018766840290255e+01,4.935399999999999920e+01,4.729200000000000159e+01
7.740000000000000000e+02,4.409440680163274351e+01,4.954800000000000182e+01,4.725999999999999801e+01
7.750000000000000000e+02,4.295596308498214455e+01,4.957999999999999829e+01,4.729200000000000159e+01
7.760000000000000000e+02,4.211314579338664288e+01,4.957999999999999829e+01,4.722800000000000153e+01
7.770000000000000000e+02,4.131907916404173875e+01,4.957999999999999829e+01,4.690500000000000114e+01
7.780000000000000000e+02,4.057188456015830269e+01,4.957999999999999829e+01,4.703399999999999892e+01
7.790000000000000000e+02,3.986975573937269246e+01,4.957999999999999829e+01,4.735600000000000165e+01
7.800000000000000000e+02,3.872256383021861836e+01,4.964500000000000313e+01,4.738900000000000290e+01
7.810000000000000000e+02,3.690442633955530027e+01,4.980599999999999739e+01,4.713100000000000023e+01
7.820000000000000000e+02,3.563593859030865474e+01,4.990200000000000102e+01,4.722800000000000153e+01
7.830000000000000000e+02,3.537928895668767382e+01,4.986999999999999744e+01,4.700200000000000244e+01
7.840000000000000000e+02,3.467269314510141243e+01,4.990200000000000102e+01,4.738900000000000290e+01
7.850000000000000000e+02,3.424487611082710714e+01,4.990200000000000102e+01,4.700200000000000244e+01
7.860000000000000000e+02,3.384961132554029462e+01,4.990200000000000102e+01,4.738900000000000290e+01
7.870000000000000000e+02,3.348564436828147706e+01,4.990200000000000102e+01,4.700200000000000244e+01
7.880000000000000000e+02,3.290381617775645395e+01,4.993500000000000227e+01,4.738900000000000290e+01
7.890000000000000000e+02,3.212241799897473982e+01,4.999900000000000233e+01,4.738900000000000290e+01
7.900000000000000000e+02,3.185810267636890813e+01,4.999900000000000233e+01,4.738900000000000290e+01
7.910000000000000000e+02,3.089114538340820104e+01,5.009599999999999653e+01,4.725999999999999801e+01
7.920000000000000000e+02,2.996988420731156566e+01,5.019200000000000017e+01,4.700200000000000244e+01
7.930000000000000000e+02,2.955850268471942854e+01,5.022500000000000142e+01,4.745300000000000296e+01
7.940000000000000000e+02,2.966962875532725974e+01,5.019200000000000017e+01,4.719500000000000028e+01
7.950000000000000000e+02,2.930155747225152041e+01,5.022500000000000142e+01,4.732399999999999807e+01
7.960000000000000000e+02,2.920637181540793392e+01,5.022500000000000142e+01,4.745300000000000296e+01
7.970000000000000000e+02,2.913071348966286322e+01,5.022500000000000142e+01,4.732399999999999807e+01
7.980000000000000000e+02,2.907382999728803341e+01,5.022500000000000142e+01,4.758200000000000074e+01
7.990000000000000000e+02,2.903499783851850680e+01,5.022500000000000142e+01,4.771099999999999852e+01
8.000000000000000000e+02,2.901352139409829078e+01,5.022500000000000142e+01,4.771099999999999852e+01
8.010000000000000000e+02,2.900873185088777007e+01,5.022500000000000142e+01,4.771099999999999852e+01
8.020000000000000000e+02,2.901998616887349769e+01,5.022500000000000142e+01,4.771099999999999852e+01
8.030000000000000000e+02,2.904666608798491723e+01,5.022500000000000142e+01,4.748499999999999943e+01
8.040000000000000000e+02,2.908817717318399332e+01,5.022500000000000142e+01,4.761399999999999721e+01
8.050000000000000000e+02,2.914394789635291971e+01,5.022500000000000142e+01,4.774300000000000210e+01
8.060000000000000000e+02,2.921342875356183555e+01,5.022500000000000142e+01,4.764600000000000080e+01
8.070000000000000000e+02,2.929609141635319247e+01,5.022500000000000142e+01,4.764600000000000080e+01
8.080000000000000000e+02,2.939142791573188873e+01,5.022500000000000142e+01,4.777499999999999858e+01
8.090000000000000000e+02,2.949894985760082733e+01,5.022500000000000142e+01,4.803300000000000125e+01
8.100000000000000000e+02,2.961818766843019191e+01,5.022500000000000142e+01,4.803300000000000125e+01
8.110000000000000000e+02,2.974868986999528886e+01,5.022500000000000142e+01,4.803300000000000125e+01
8.120000000000000000e+02,2.989002238206281703e+01,5.022500000000000142e+01,4.764600000000000080e+01
8.130000000000000000e+02,3.004176785194856336e+01,5.022500000000000142e+01,4.764600000000000080e+01
8.140000000000000000e+02,3.020352500991099021e+01,5.022500000000000142e+01,4.777499999999999858e+01
8.150000000000000000e+02,3.037490804938514799e+01,5.022500000000000142e+01,4.803300000000000125e+01
8.160000000000000000e+02,3.055554603109962741e+01,5.022500000000000142e+01,4.803300000000000125e+01
8.170000000000000000e+02,3.074508231015625626e+01,5.022500000000000142e+01,4.790400000000000347e+01
8.180000000000000000e+02,3.094317398518764151e+01,5.022500000000000142e+01,4.774300000000000210e+01
8.190000000000000000e+02,3.114949136874171742e+01,5.022500000000000142e+01,4.806499999999999773e+01
8.200000000000000000e+02,3.161167045829421340e+01,5.019200000000000017e+01,4.803300000000000125e+01
8.210000000000000000e+02,3.158112414990942440e+01,5.022500000000000142e+01,4.822699999999999676e+01
8.220000000000000000e+02,3.229884896878293432e+01,5.015999999999999659e+01,4.793699999999999761e+01
8.230000000000000000e+02,3.373620062007844922e+01,4.999900000000000233e+01,4.790400000000000347e+01
8.240000000000000000e+02,3.346851155116199550e+01,5.006300000000000239e+01,4.822699999999999676e+01
8.250000000000000000e+02,3.441938603367436400e+01,4.996699999999999875e+01,4.829099999999999682e+01
8.260000000000000000e+02,3.440275232699983832e+01,4.999900000000000233e+01,4.822699999999999676e+01
8.270000000000000000e+02,3.536707867748118872e+01,4.990200000000000102e+01,4.835499999999999687e+01
8.280000000000000000e+02,3.534854748171207461e+01,4.993500000000000227e+01,4.825900000000000034e+01
8.290000000000000000e+02,3.583757078844056565e+01,4.990200000000000102e+01,4.822699999999999676e+01
8.300000000000000000e+02,3.608097285755982853e+01,4.990200000000000102e+01,4.806499999999999773e+01
8.310000000000000000e+02,3.633106133419927630e+01,4.990200000000000102e+01,4.832300000000000040e+01
8.320000000000000000e+02,3.658757855352781263e+01,4.990200000000000102e+01,4.822699999999999676e+01
8.330000000000000000e+02,3.685027677998726858e+01,4.990200000000000102e+01,4.825900000000000034e+01
8.340000000000000000e+02,3.711891782466177148e+01,4.990200000000000102e+01,4.784000000000000341e+01
8.350000000000000000e+02,3.739327267739197680e+01,4.990200000000000102e+01,4.816199999999999903e+01
8.360000000000000000e+02,3.767312115306604881e+01,4.990200000000000102e+01,4.787199999999999989e+01
8.370000000000000000e+02,3.795825155154103925e+01,4.990200000000000102e+01,4.829099999999999682e+01
8.380000000000000000e+02,3.872933883776035202e+01,4.983800000000000097e+01,4.793699999999999761e+01
8.390000000000000000e+02,3.925629084582467954e+01,4.980599999999999739e+01,4.819400000000000261e+01
8.400000000000000000e+02,3.954358032619397534e+01,4.980599999999999739e+01,4.819400000000000261e+01
8.410000000000000000e+02,4.056475792573677097e+01,4.970900000000000318e+01,4.803300000000000125e+01
8.420000000000000000e+02,4.108940296055789787e+01,4.967699999999999960e+01,4.784000000000000341e+01
8.430000000000000000e+02,4.113411769192020273e+01,4.970900000000000318e+01,4.764600000000000080e+01
8.440000000000000000e+02,4.239805327269556301e+01,4.957999999999999829e+01,4.793699999999999761e+01
8.450000000000000000e+02,4.268026116758395005e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.460000000000000000e+02,4.296786618640257416e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.470000000000000000e+02,4.326066034765739943e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.480000000000000000e+02,4.355844368454931015e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.490000000000000000e+02,4.362058468257740884e+01,4.961200000000000188e+01,4.803300000000000125e+01
8.500000000000000000e+02,4.417250560368582057e+01,4.957999999999999829e+01,4.764600000000000080e+01
8.510000000000000000e+02,4.448394647470077246e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.520000000000000000e+02,4.479965795891008185e+01,4.957999999999999829e+01,4.790400000000000347e+01
8.530000000000000000e+02,4.511947548560457477e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.540000000000000000e+02,4.544324082590870262e+01,4.957999999999999829e+01,4.764600000000000080e+01
8.550000000000000000e+02,4.577080184839405774e+01,4.957999999999999829e+01,4.764600000000000080e+01
8.560000000000000000e+02,4.610201228411051488e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.570000000000000000e+02,4.643673150067201050e+01,4.957999999999999829e+01,4.803300000000000125e+01
8.580000000000000000e+02,4.677482428504806222e+01,4.957999999999999829e+01,4.777499999999999858e+01
