t,MV,PV,DV
6.450000000000000000e+02,4.648732623087580151e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.460000000000000000e+02,4.641865180993001871e+01,5.667000000000000171e+01,5.538100000000000023e+01
6.470000000000000000e+02,4.640199235290369018e+01,5.667000000000000171e+01,5.525200000000000244e+01
6.480000000000000000e+02,4.639621196918317736e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.490000000000000000e+02,4.648977966504002524e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.500000000000000000e+02,4.652145362152893426e+01,5.667000000000000171e+01,5.550999999999999801e+01
6.510000000000000000e+02,4.652125243694310086e+01,5.667000000000000171e+01,5.563900000000000290e+01
6.520000000000000000e+02,4.652097354858034350e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.530000000000000000e+02,4.638812268924021254e+01,5.667000000000000171e+01,5.563900000000000290e+01
6.540000000000000000e+02,4.651468969590791858e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.550000000000000000e+02,4.655849551436510581e+01,5.667000000000000171e+01,5.538100000000000023e+01
6.560000000000000000e+02,4.638323572054753186e+01,5.667000000000000171e+01,5.538100000000000023e+01
6.570000000000000000e+02,4.637718574172039609e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.580000000000000000e+02,4.645953877824423728e+01,5.667000000000000171e+01,5.576800000000000068e+01
6.590000000000000000e+02,4.641313408714040634e+01,5.667000000000000171e+01,5.563900000000000290e+01
6.600000000000000000e+02,4.636487247338313011e+01,5.667000000000000171e+01,5.544500000000000028e+01
6.610000000000000000e+02,4.640313220084521362e+01,5.667000000000000171e+01,5.557399999999999807e+01
6.620000000000000000e+02,4.635496536848237525e+01,5.667000000000000171e+01,5.570300000000000296e+01
6.630000000000000000e+02,4.648164962722921700e+01,5.667000000000000171e+01,5.554200000000000159e+01
6.640000000000000000e+02,4.648140863663148536e+01,5.667000000000000171e+01,5.563900000000000290e+01
6.650000000000000000e+02,4.634860043695344700e+01,5.667000000000000171e+01,5.544500000000000028e+01
6.660000000000000000e+02,4.634271813320853539e+01,5.667000000000000171e+01,5.557399999999999807e+01
6.670000000000000000e+02,4.638107351768930897e+01,5.667000000000000171e+01,5.544500000000000028e+01
6.680000000000000000e+02,4.644358781880977460e+01,5.650900000000000034e+01,5.509100000000000108e+01
6.690000000000000000e+02,4.639829879432531357e+01,5.647699999999999676e+01,5.541299999999999670e+01
6.700000000000000000e+02,4.635112959654545506e+01,5.657300000000000040e+01,5.547800000000000153e+01
6.710000000000000000e+02,4.640141479872615093e+01,5.647699999999999676e+01,5.544500000000000028e+01
6.720000000000000000e+02,4.636570617812846962e+01,5.638000000000000256e+01,5.518800000000000239e+01
6.730000000000000000e+02,4.642823752207532095e+01,5.634799999999999898e+01,5.541299999999999670e+01
6.740000000000000000e+02,4.638296731936081585e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.750000000000000000e+02,4.642414972474046664e+01,5.634799999999999898e+01,5.531600000000000250e+01
6.760000000000000000e+02,4.654420237415800443e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.770000000000000000e+02,4.643780439282593875e+01,5.634799999999999898e+01,5.531600000000000250e+01
6.780000000000000000e+02,4.641464912673726673e+01,5.634799999999999898e+01,5.518800000000000239e+01
6.790000000000000000e+02,4.642407359753908480e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.800000000000000000e+02,4.651063438032569763e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.810000000000000000e+02,4.643579323166716932e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.820000000000000000e+02,4.642370517735893998e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.830000000000000000e+02,4.646624235182581941e+01,5.634799999999999898e+01,5.505899999999999750e+01
6.840000000000000000e+02,4.642225424121690480e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.850000000000000000e+02,4.646468971244070900e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.860000000000000000e+02,4.650859179888026063e+01,5.634799999999999898e+01,5.505899999999999750e+01
6.870000000000000000e+02,4.642243159711235734e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.880000000000000000e+02,4.642049211315621449e+01,5.634799999999999898e+01,5.531600000000000250e+01
6.890000000000000000e+02,4.641853369473544433e+01,5.634799999999999898e+01,5.531600000000000250e+01
6.900000000000000000e+02,4.641655718750384807e+01,5.638000000000000256e+01,5.505899999999999750e+01
6.910000000000000000e+02,4.654671763264489925e+01,5.634799999999999898e+01,5.505899999999999750e+01
6.920000000000000000e+02,4.641804114503501211e+01,5.638000000000000256e+01,5.531600000000000250e+01
6.930000000000000000e+02,4.641587698302643616e+01,5.638000000000000256e+01,5.544500000000000028e+01
6.940000000000000000e+02,4.654585537445792909e+01,5.644400000000000261e+01,5.505899999999999750e+01
6.950000000000000000e+02,4.641700229706282244e+01,5.634799999999999898e+01,5.544500000000000028e+01
6.960000000000000000e+02,4.645883240394884695e+01,5.647699999999999676e+01,5.544500000000000028e+01
6.970000000000000000e+02,4.645832457825033401e+01,5.644400000000000261e+01,5.509100000000000108e+01
6.980000000000000000e+02,4.654575331291516704e+01,5.634799999999999898e+01,5.505899999999999750e+01
6.990000000000000000e+02,4.654879674573391668e+01,5.638000000000000256e+01,5.547800000000000153e+01
7.000000000000000000e+02,4.646371050008939108e+01,5.641199999999999903e+01,5.531600000000000250e+01
7.010000000000000000e+02,4.641865622203462749e+01,5.657300000000000040e+01,5.563900000000000290e+01
7.020000000000000000e+02,4.654804599785174446e+01,5.638000000000000256e+01,5.576800000000000068e+01
7.030000000000000000e+02,4.641862123182806954e+01,5.647699999999999676e+01,5.570300000000000296e+01
7.040000000000000000e+02,4.641573063711303604e+01,5.667000000000000171e+01,5.528399999999999892e+01
7.050000000000000000e+02,4.653404811901711469e+01,5.657300000000000040e+01,5.550999999999999801e+01
7.060000000000000000e+02,4.654716576217474255e+01,5.650900000000000034e+01,5.576800000000000068e+01
7.070000000000000000e+02,4.640621334976620460e+01,5.654099999999999682e+01,5.576800000000000068e+01
7.080000000000000000e+02,4.645809466687495615e+01,5.654099999999999682e+01,5.550999999999999801e+01
7.090000000000000000e+02,4.634625872020957615e+01,5.647699999999999676e+01,5.563900000000000290e+01
7.100000000000000000e+02,4.629621986096992714e+01,5.660499999999999687e+01,5.576800000000000068e+01
7.110000000000000000e+02,4.631085304353558740e+01,5.654099999999999682e+01,5.576800000000000068e+01
7.120000000000000000e+02,4.644773993927223898e+01,5.663799999999999812e+01,5.538100000000000023e+01
7.130000000000000000e+02,4.636986147048533979e+01,5.667000000000000171e+01,5.576800000000000068e+01
7.140000000000000000e+02,4.627776699983184727e+01,5.663799999999999812e+01,5.576800000000000068e+01
7.150000000000000000e+02,4.627037081528337836e+01,5.667000000000000171e+01,5.538100000000000023e+01
7.160000000000000000e+02,4.635143295763376159e+01,5.667000000000000171e+01,5.567099999999999937e+01
7.170000000000000000e+02,4.630379125434890852e+01,5.667000000000000171e+01,5.560600000000000165e+01
7.180000000000000000e+02,4.625434511474966115e+01,5.667000000000000171e+01,5.547800000000000153e+01
7.190000000000000000e+02,4.624730591148097147e+01,5.667000000000000171e+01,5.534899999999999665e+01
7.200000000000000000e+02,4.637288352434180183e+01,5.667000000000000171e+01,5.521999999999999886e+01
7.210000000000000000e+02,4.623908788152630933e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.220000000000000000e+02,4.623226333138315880e+01,5.667000000000000171e+01,5.534899999999999665e+01
7.230000000000000000e+02,4.635805153874119355e+01,5.667000000000000171e+01,5.531600000000000250e+01
7.240000000000000000e+02,4.625767225812028016e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.250000000000000000e+02,4.627468349510805723e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.260000000000000000e+02,4.631426571305811279e+01,5.667000000000000171e+01,5.547800000000000153e+01
7.270000000000000000e+02,4.635606298492566424e+01,5.667000000000000171e+01,5.505899999999999750e+01
7.280000000000000000e+02,4.639970039013621061e+01,5.667000000000000171e+01,5.518800000000000239e+01
7.290000000000000000e+02,4.632393347309558607e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.300000000000000000e+02,4.635478298028130695e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.310000000000000000e+02,4.636542615309851101e+01,5.667000000000000171e+01,5.515500000000000114e+01
7.320000000000000000e+02,4.632103878847194522e+01,5.667000000000000171e+01,5.531600000000000250e+01
7.330000000000000000e+02,4.631893620253573829e+01,5.667000000000000171e+01,5.544500000000000028e+01
7.340000000000000000e+02,4.630553637817139645e+01,5.667000000000000171e+01,5.534899999999999665e+01
7.350000000000000000e+02,4.644641911507903131e+01,5.667000000000000171e+01,5.528399999999999892e+01
7.360000000000000000e+02,4.640565439166767447e+01,5.667000000000000171e+01,5.525200000000000244e+01
7.370000000000000000e+02,4.631909567415277706e+01,5.667000000000000171e+01,5.538100000000000023e+01
7.380000000000000000e+02,4.631678469310282509e+01,5.667000000000000171e+01,5.525200000000000244e+01
7.390000000000000000e+02,4.641376790691742826e+01,5.667000000000000171e+01,5.521999999999999886e+01
7.400000000000000000e+02,4.636047351164607022e+01,5.667000000000000171e+01,5.499399999999999977e+01
7.410000000000000000e+02,4.631574961822245484e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.420000000000000000e+02,4.634618852231082542e+01,5.667000000000000171e+01,5.515500000000000114e+01
7.430000000000000000e+02,4.636739019242995852e+01,5.667000000000000171e+01,5.515500000000000114e+01
7.440000000000000000e+02,4.637819479387529498e+01,5.667000000000000171e+01,5.473599999999999710e+01
7.450000000000000000e+02,4.633428754375069047e+01,5.667000000000000171e+01,5.499399999999999977e+01
7.460000000000000000e+02,4.637682169815654021e+01,5.667000000000000171e+01,5.499399999999999977e+01
7.470000000000000000e+02,4.638797238326252170e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.480000000000000000e+02,4.646594398574436013e+01,5.667000000000000171e+01,5.499399999999999977e+01
7.490000000000000000e+02,4.642552451982423634e+01,5.663799999999999812e+01,5.512299999999999756e+01
7.500000000000000000e+02,7.141633813712266488e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.510000000000000000e+02,7.141755983448724976e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.520000000000000000e+02,7.156215508909380674e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.530000000000000000e+02,7.148084737602869154e+01,5.667000000000000171e+01,5.473599999999999710e+01
7.540000000000000000e+02,7.148397794627072699e+01,5.663799999999999812e+01,5.512299999999999756e+01
7.550000000000000000e+02,7.144281631264657051e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.560000000000000000e+02,7.148802826705868085e+01,5.667000000000000171e+01,5.473599999999999710e+01
7.570000000000000000e+02,7.144666920713549985e+01,5.667000000000000171e+01,5.473599999999999710e+01
7.580000000000000000e+02,7.144752342117280364e+01,5.663799999999999812e+01,5.512299999999999756e+01
7.590000000000000000e+02,7.144830870745440166e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.600000000000000000e+02,7.144902696967058375e+01,5.667000000000000171e+01,5.473599999999999710e+01
7.610000000000000000e+02,7.158217665173357602e+01,5.667000000000000171e+01,5.476899999999999835e+01
7.620000000000000000e+02,7.145577199181400374e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.630000000000000000e+02,7.145616154879174076e+01,5.667000000000000171e+01,5.486500000000000199e+01
7.640000000000000000e+02,7.158899110087139661e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.650000000000000000e+02,7.159477126847279749e+01,5.667000000000000171e+01,5.486500000000000199e+01
7.660000000000000000e+02,7.146786283649484517e+01,5.667000000000000171e+01,5.499399999999999977e+01
7.670000000000000000e+02,7.146776159215934854e+01,5.676700000000000301e+01,5.499399999999999977e+01
7.680000000000000000e+02,7.160011300635261478e+01,5.667000000000000171e+01,5.512299999999999756e+01
7.690000000000000000e+02,7.159412924080180574e+01,5.667000000000000171e+01,5.531600000000000250e+01
7.700000000000000000e+02,7.147759608426248690e+01,5.670199999999999818e+01,5.518800000000000239e+01
7.710000000000000000e+02,7.156539579502764070e+01,5.670199999999999818e+01,5.525200000000000244e+01
7.720000000000000000e+02,7.148016881099206898e+01,5.679899999999999949e+01,5.528399999999999892e+01
7.730000000000000000e+02,7.156781175812089657e+01,5.692799999999999727e+01,5.476899999999999835e+01
7.740000000000000000e+02,7.152659777522862328e+01,5.699199999999999733e+01,5.512299999999999756e+01
7.750000000000000000e+02,7.152759533310786821e+01,5.699199999999999733e+01,5.473599999999999710e+01
7.760000000000000000e+02,7.148435673087493569e+01,5.699199999999999733e+01,5.512299999999999756e+01
7.770000000000000000e+02,7.141730378858883910e+01,5.699199999999999733e+01,5.512299999999999756e+01
7.780000000000000000e+02,7.145738652047792527e+01,5.699199999999999733e+01,5.473599999999999710e+01
7.790000000000000000e+02,7.143360361754585597e+01,5.705700000000000216e+01,5.515500000000000114e+01
7.800000000000000000e+02,7.141986910636667574e+01,5.708899999999999864e+01,5.515500000000000114e+01
7.810000000000000000e+02,7.159298081884533360e+01,5.721800000000000352e+01,5.525200000000000244e+01
7.820000000000000000e+02,7.147593315003554437e+01,5.718599999999999994e+01,5.515500000000000114e+01
7.830000000000000000e+02,7.160739920424816773e+01,5.725000000000000000e+01,5.492999999999999972e+01
7.840000000000000000e+02,7.147935651927834044e+01,5.731400000000000006e+01,5.534899999999999665e+01
7.850000000000000000e+02,7.147815256053600308e+01,5.731400000000000006e+01,5.525200000000000244e+01
7.860000000000000000e+02,7.160943203819846303e+01,5.731400000000000006e+01,5.531600000000000250e+01
7.870000000000000000e+02,7.147025215338112503e+01,5.731400000000000006e+01,5.505899999999999750e+01
7.880000000000000000e+02,7.146841686621522172e+01,5.731400000000000006e+01,5.531600000000000250e+01
7.890000000000000000e+02,7.143337507203608538e+01,5.747599999999999909e+01,5.544500000000000028e+01
7.900000000000000000e+02,7.146337706373088849e+01,5.757200000000000273e+01,5.505899999999999750e+01
7.910000000000000000e+02,7.153861963627598186e+01,5.763700000000000045e+01,5.544500000000000028e+01
7.920000000000000000e+02,7.139657880523078859e+01,5.763700000000000045e+01,5.544500000000000028e+01
7.930000000000000000e+02,7.142516546929191179e+01,5.763700000000000045e+01,5.518800000000000239e+01
7.940000000000000000e+02,7.140008457478568005e+01,5.763700000000000045e+01,5.544500000000000028e+01
7.950000000000000000e+02,7.148403243435494403e+01,5.763700000000000045e+01,5.509100000000000108e+01
7.960000000000000000e+02,7.139571748782334737e+01,5.782999999999999829e+01,5.550999999999999801e+01
7.970000000000000000e+02,7.134753923339931703e+01,5.782999999999999829e+01,5.563900000000000290e+01
7.980000000000000000e+02,7.147390715161721175e+01,5.792699999999999960e+01,5.570300000000000296e+01
7.990000000000000000e+02,7.134156010223267685e+01,5.795900000000000318e+01,5.576800000000000068e+01
8.000000000000000000e+02,7.133584431366296030e+01,5.795900000000000318e+01,5.550999999999999801e+01
8.010000000000000000e+02,7.141822152627459275e+01,5.795900000000000318e+01,5.534899999999999665e+01
8.020000000000000000e+02,7.132837735348900310e+01,5.799099999999999966e+01,5.576800000000000068e+01
8.030000000000000000e+02,7.144407426272937300e+01,5.802300000000000324e+01,5.576800000000000068e+01
8.040000000000000000e+02,7.130025333013838917e+01,5.821699999999999875e+01,5.538100000000000023e+01
8.050000000000000000e+02,7.124973314656070045e+01,5.828099999999999881e+01,5.576800000000000068e+01
8.060000000000000000e+02,7.121975486651803067e+01,5.828099999999999881e+01,5.576800000000000068e+01
8.070000000000000000e+02,7.118868986186068071e+01,5.828099999999999881e+01,5.576800000000000068e+01
8.080000000000000000e+02,7.126747053080684680e+01,5.828099999999999881e+01,5.576800000000000068e+01
8.090000000000000000e+02,7.131691353349181384e+01,5.834599999999999653e+01,5.579999999999999716e+01
8.100000000000000000e+02,7.117017882168742915e+01,5.850699999999999790e+01,5.550999999999999801e+01
8.110000000000000000e+02,7.116098633093882597e+01,5.857099999999999795e+01,5.586399999999999721e+01
8.120000000000000000e+02,7.128448658103633306e+01,5.860399999999999920e+01,5.567099999999999937e+01
8.130000000000000000e+02,7.114868758318952757e+01,5.863600000000000279e+01,5.586399999999999721e+01
8.140000000000000000e+02,7.113993181396364207e+01,5.860399999999999920e+01,5.541299999999999670e+01
8.150000000000000000e+02,7.113136252448829566e+01,5.866799999999999926e+01,5.586399999999999721e+01
8.160000000000000000e+02,7.112297552104956821e+01,5.866799999999999926e+01,5.563900000000000290e+01
8.170000000000000000e+02,7.110381091573039214e+01,5.882900000000000063e+01,5.570300000000000296e+01
8.180000000000000000e+02,7.119460817100794259e+01,5.892600000000000193e+01,5.609000000000000341e+01
8.190000000000000000e+02,7.106922496631099762e+01,5.892600000000000193e+01,5.596099999999999852e+01
8.200000000000000000e+02,7.112615806969172638e+01,5.892600000000000193e+01,5.609000000000000341e+01
8.210000000000000000e+02,7.105387994600110346e+01,5.892600000000000193e+01,5.609000000000000341e+01
8.220000000000000000e+02,7.119946849501646113e+01,5.892600000000000193e+01,5.609000000000000341e+01
8.230000000000000000e+02,7.104284454622380451e+01,5.902199999999999847e+01,5.609000000000000341e+01
8.240000000000000000e+02,7.111127542470514129e+01,5.915100000000000335e+01,5.596099999999999852e+01
8.250000000000000000e+02,7.108414772545312132e+01,5.924799999999999756e+01,5.612199999999999989e+01
8.260000000000000000e+02,7.094562724277024302e+01,5.924799999999999756e+01,5.625099999999999767e+01
8.270000000000000000e+02,7.097838952235142074e+01,5.924799999999999756e+01,5.589600000000000080e+01
8.280000000000000000e+02,7.092491351426866686e+01,5.924799999999999756e+01,5.641199999999999903e+01
8.290000000000000000e+02,7.091397555323493407e+01,5.924799999999999756e+01,5.628300000000000125e+01
8.300000000000000000e+02,7.090328566886172723e+01,5.924799999999999756e+01,5.628300000000000125e+01
8.310000000000000000e+02,7.089283817681116773e+01,5.934499999999999886e+01,5.638000000000000256e+01
8.320000000000000000e+02,7.092679305206297613e+01,5.937700000000000244e+01,5.599300000000000210e+01
8.330000000000000000e+02,7.086352655350367513e+01,5.950600000000000023e+01,5.641199999999999903e+01
8.340000000000000000e+02,7.080910673345988471e+01,5.957000000000000028e+01,5.602499999999999858e+01
8.350000000000000000e+02,7.091879265794048592e+01,5.957000000000000028e+01,5.602499999999999858e+01
8.360000000000000000e+02,7.073559721983060911e+01,5.957000000000000028e+01,5.641199999999999903e+01
8.370000000000000000e+02,7.076603404362373340e+01,5.957000000000000028e+01,5.602499999999999858e+01
8.380000000000000000e+02,7.075446188559524785e+01,5.957000000000000028e+01,5.647699999999999676e+01
8.390000000000000000e+02,7.070994881197191262e+01,5.963499999999999801e+01,5.634799999999999898e+01
8.400000000000000000e+02,7.083002558451443065e+01,5.979599999999999937e+01,5.634799999999999898e+01
8.410000000000000000e+02,7.067994688131973646e+01,5.979599999999999937e+01,5.673400000000000176e+01
8.420000000000000000e+02,7.080000595948715159e+01,5.985999999999999943e+01,5.647699999999999676e+01
8.430000000000000000e+02,7.079336334467298286e+01,5.989300000000000068e+01,5.647699999999999676e+01
8.440000000000000000e+02,7.065437147497421222e+01,5.989300000000000068e+01,5.676700000000000301e+01
8.450000000000000000e+02,7.077501457115359074e+01,5.989300000000000068e+01,5.660499999999999687e+01
8.460000000000000000e+02,7.061419203183093884e+01,5.989300000000000068e+01,5.679899999999999949e+01
8.470000000000000000e+02,7.064599346478179598e+01,5.989300000000000068e+01,5.692799999999999727e+01
8.480000000000000000e+02,7.063575649022504876e+01,6.008599999999999852e+01,5.686299999999999955e+01
8.490000000000000000e+02,7.049360535965911367e+01,6.014999999999999858e+01,5.660499999999999687e+01
8.500000000000000000e+02,7.056634367921692785e+01,6.021500000000000341e+01,5.667000000000000171e+01
8.510000000000000000e+02,7.055511454338446242e+01,6.021500000000000341e+01,5.708899999999999864e+01
8.520000000000000000e+02,7.044486528858627139e+01,6.021500000000000341e+01,5.667000000000000171e+01
8.530000000000000000e+02,7.048550402322688058e+01,6.021500000000000341e+01,5.702400000000000091e+01
8.540000000000000000e+02,7.040692118504362895e+01,6.034400000000000119e+01,5.702400000000000091e+01
8.550000000000000000e+02,7.034812607175223320e+01,6.047299999999999898e+01,5.667000000000000171e+01
8.560000000000000000e+02,7.035427103577684704e+01,6.047299999999999898e+01,5.702400000000000091e+01
8.570000000000000000e+02,7.042780983360884761e+01,6.050500000000000256e+01,5.676700000000000301e+01
8.580000000000000000e+02,7.039479188021380196e+01,6.050500000000000256e+01,5.667000000000000171e+01
8.590000000000000000e+02,7.023991067789886245e+01,6.053699999999999903e+01,5.692799999999999727e+01
8.600000000000000000e+02,7.036625363970388491e+01,6.053699999999999903e+01,5.692799999999999727e+01
8.610000000000000000e+02,7.023432311031160680e+01,6.053699999999999903e+01,5.705700000000000216e+01
8.620000000000000000e+02,7.021881827143290877e+01,6.053699999999999903e+01,5.692799999999999727e+01
8.630000000000000000e+02,7.032489283718238937e+01,6.053699999999999903e+01,5.705700000000000216e+01
8.640000000000000000e+02,7.019397560828532789e+01,6.053699999999999903e+01,5.702400000000000091e+01
8.650000000000000000e+02,7.026744904814601966e+01,6.063400000000000034e+01,5.712100000000000222e+01
8.660000000000000000e+02,7.029015525680901533e+01,6.063400000000000034e+01,5.725000000000000000e+01
8.670000000000000000e+02,7.019295715488095766e+01,6.066599999999999682e+01,5.725000000000000000e+01
8.680000000000000000e+02,7.018063861025119365e+01,6.076299999999999812e+01,5.712100000000000222e+01
8.690000000000000000e+02,7.012445849527257735e+01,6.085900000000000176e+01,5.725000000000000000e+01
8.700000000000000000e+02,7.015507220932329346e+01,6.085900000000000176e+01,5.725000000000000000e+01
8.710000000000000000e+02,7.009952499973238105e+01,6.085900000000000176e+01,5.725000000000000000e+01
8.720000000000000000e+02,7.009788939963014798e+01,6.085900000000000176e+01,5.725000000000000000e+01
8.730000000000000000e+02,7.005253664759155185e+01,6.085900000000000176e+01,5.737899999999999778e+01
8.740000000000000000e+02,6.999515120029253978e+01,6.085900000000000176e+01,5.737899999999999778e+01
8.750000000000000000e+02,6.998042705593640278e+01,6.085900000000000176e+01,5.702400000000000091e+01
8.760000000000000000e+02,7.001023672222017069e+01,6.089200000000000301e+01,5.747599999999999909e+01
8.770000000000000000e+02,6.995390901080769197e+01,6.095600000000000307e+01,5.747599999999999909e+01
8.780000000000000000e+02,6.994021772205363163e+01,6.098799999999999955e+01,5.721800000000000352e+01
8.790000000000000000e+02,6.992687041089045863e+01,6.102100000000000080e+01,5.770100000000000051e+01
8.800000000000000000e+02,6.991385897659866089e+01,6.118200000000000216e+01,5.770100000000000051e+01
8.810000000000000000e+02,6.985700997734366524e+01,6.118200000000000216e+01,5.770100000000000051e+01
8.820000000000000000e+02,6.984281267950652250e+01,6.118200000000000216e+01,5.770100000000000051e+01
8.830000000000000000e+02,6.995051506131891017e+01,6.118200000000000216e+01,5.770100000000000051e+01
8.840000000000000000e+02,6.978732375383901854e+01,6.118200000000000216e+01,5.757200000000000273e+01
8.850000000000000000e+02,6.977267166726647929e+01,6.118200000000000216e+01,5.757200000000000273e+01
8.860000000000000000e+02,6.984672244752479742e+01,6.118200000000000216e+01,5.757200000000000273e+01
8.870000000000000000e+02,6.967110936782685826e+01,6.118200000000000216e+01,5.789500000000000313e+01
8.880000000000000000e+02,6.965425523392153195e+01,6.124600000000000222e+01,5.786200000000000188e+01
8.890000000000000000e+02,6.963782994109328683e+01,6.118200000000000216e+01,5.776599999999999824e+01
8.900000000000000000e+02,6.962182335816851264e+01,6.124600000000000222e+01,5.802300000000000324e+01
8.910000000000000000e+02,6.960622558876558230e+01,6.118200000000000216e+01,5.802300000000000324e+01
8.920000000000000000e+02,6.963519249457203841e+01,6.124600000000000222e+01,5.763700000000000045e+01
8.930000000000000000e+02,6.962221763640266659e+01,6.121399999999999864e+01,5.802300000000000324e+01
8.940000000000000000e+02,6.960957705718173827e+01,6.137500000000000000e+01,5.789500000000000313e+01
8.950000000000000000e+02,6.948667782960809802e+01,6.150399999999999778e+01,5.789500000000000313e+01
8.960000000000000000e+02,6.948138812491835381e+01,6.147200000000000131e+01,5.811999999999999744e+01
8.970000000000000000e+02,6.949856355292661192e+01,6.150399999999999778e+01,5.776599999999999824e+01
8.980000000000000000e+02,6.939665261942400321e+01,6.150399999999999778e+01,5.811999999999999744e+01
8.990000000000000000e+02,6.937943730730133041e+01,6.150399999999999778e+01,5.808800000000000097e+01
9.000000000000000000e+02,6.949482053004524573e+01,6.150399999999999778e+01,5.834599999999999653e+01
9.010000000000000000e+02,6.935181706709256844e+01,6.150399999999999778e+01,5.831300000000000239e+01
9.020000000000000000e+02,6.937958826701401449e+01,6.156799999999999784e+01,5.824900000000000233e+01
9.030000000000000000e+02,6.936577285233447299e+01,6.172899999999999920e+01,5.808800000000000097e+01
9.040000000000000000e+02,6.927528550567140542e+01,6.169700000000000273e+01,5.834599999999999653e+01
9.050000000000000000e+02,6.938018292579032220e+01,6.176200000000000045e+01,5.821699999999999875e+01
9.060000000000000000e+02,6.924814107884944292e+01,6.176200000000000045e+01,5.808800000000000097e+01
9.070000000000000000e+02,6.924350815673616921e+01,6.179399999999999693e+01,5.834599999999999653e+01
9.080000000000000000e+02,6.914045097745334090e+01,6.179399999999999693e+01,5.821699999999999875e+01
9.090000000000000000e+02,6.913374136644186763e+01,6.179399999999999693e+01,5.808800000000000097e+01
9.100000000000000000e+02,6.913858403242322481e+01,6.182600000000000051e+01,5.834599999999999653e+01
9.110000000000000000e+02,6.917799305410524369e+01,6.182600000000000051e+01,5.811999999999999744e+01
9.120000000000000000e+02,6.907665187043053834e+01,6.182600000000000051e+01,5.847500000000000142e+01
9.130000000000000000e+02,6.910448479969174684e+01,6.182600000000000051e+01,5.860399999999999920e+01
9.140000000000000000e+02,6.913458158941885756e+01,6.182600000000000051e+01,5.815200000000000102e+01
9.150000000000000000e+02,6.903438921605420830e+01,6.182600000000000051e+01,5.828099999999999881e+01
9.160000000000000000e+02,6.906334355744651532e+01,6.192300000000000182e+01,5.866799999999999926e+01
9.170000000000000000e+02,6.909453499770538087e+01,6.192300000000000182e+01,5.828099999999999881e+01
9.180000000000000000e+02,6.899541113516706048e+01,6.211599999999999966e+01,5.828099999999999881e+01
9.190000000000000000e+02,6.905861819385398803e+01,6.211599999999999966e+01,5.866799999999999926e+01
9.200000000000000000e+02,6.892650044966438827e+01,6.214800000000000324e+01,5.866799999999999926e+01
9.210000000000000000e+02,6.886699887369869089e+01,6.214800000000000324e+01,5.840999999999999659e+01
9.220000000000000000e+02,6.900498764704532562e+01,6.214800000000000324e+01,5.853900000000000148e+01
9.230000000000000000e+02,6.895093147467861172e+01,6.214800000000000324e+01,5.828099999999999881e+01
9.240000000000000000e+02,6.880698248251771076e+01,6.214800000000000324e+01,5.873199999999999932e+01
9.250000000000000000e+02,6.892283642521502429e+01,6.214800000000000324e+01,5.876500000000000057e+01
9.260000000000000000e+02,6.891213902376593126e+01,6.221300000000000097e+01,5.834599999999999653e+01
9.270000000000000000e+02,6.876923891144625145e+01,6.224499999999999744e+01,5.873199999999999932e+01
9.280000000000000000e+02,6.875362000789402828e+01,6.231000000000000227e+01,5.844200000000000017e+01
9.290000000000000000e+02,6.882675066519743723e+01,6.243800000000000239e+01,5.886099999999999710e+01
9.300000000000000000e+02,6.877146135212475997e+01,6.240599999999999881e+01,5.895799999999999841e+01
9.310000000000000000e+02,6.884714087891447321e+01,6.240599999999999881e+01,5.873199999999999932e+01
9.320000000000000000e+02,6.868409444756746041e+01,6.247099999999999653e+01,5.873199999999999932e+01
9.330000000000000000e+02,6.865799037129701787e+01,6.247099999999999653e+01,5.873199999999999932e+01
9.340000000000000000e+02,6.878656770808902365e+01,6.247099999999999653e+01,5.873199999999999932e+01
9.350000000000000000e+02,6.864589788369431744e+01,6.247099999999999653e+01,5.882900000000000063e+01
